fish,sampleID,site,layer,length,eye_diam,C.d15N,C.d13C,lens_age,age,species,site_class
FR-3-GIRO-08,FR-3-GIRO-08-R02,FR-2,R02,117,1.1,2.720935076,4.972838655,0.73127691,3,GIRO,native
FR-3-GIRO-08,FR-3-GIRO-08-R03,FR-2,R03,117,1.1,1.533287765,8.049161773,1.482925817,3,GIRO,native
FR-3-GIRO-08,FR-3-GIRO-08-R04,FR-2,R04,117,1.1,1.286813679,7.931439491,2.202435033,3,GIRO,native
FR-3-GIRO-09,FR-3-GIRO-09-R02,FR-2,R02,92,0.95,1.026425732,4.104720238,0.838430088,3,GIRO,native
FR-3-GIRO-09,FR-3-GIRO-09-R03,FR-2,R03,92,0.95,1.820509583,6.786975707,2.198771349,3,GIRO,native
FR-3-GIRO-09,FR-3-GIRO-09-R04,FR-2,R04,92,0.95,1.287807526,6.945996738,2.797873315,3,GIRO,native
FR-3-GIRO-10,FR-3-GIRO-10-R01,FR-2,R01,82,0.75,0.297935792,7.942687099,0.276418652,2,GIRO,native
FR-3-GIRO-10,FR-3-GIRO-10-R02,FR-2,R02,82,0.75,0.793865506,9.164628371,0.804820923,2,GIRO,native
FR-4-CAIN-01,FR-4-CAIN-01-R01,FR-1,R01,320,2.45,2.484236593,5.629736057,0.266773869,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R02,FR-1,R02,320,2.45,1.413335036,7.273455134,0.49540113,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R03,FR-1,R03,320,2.45,1.928843514,6.366956478,0.675215618,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R04,FR-1,R04,320,2.45,2.336663567,4.652295152,1.000065693,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R05,FR-1,R05,320,2.45,2.324698186,2.490840112,1.391543692,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R06,FR-1,R06,320,2.45,4.336876345,1.960351733,1.643215888,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R07,FR-1,R07,320,2.45,4.378755177,3.251361905,1.861373241,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R08,FR-1,R08,320,2.45,4.051701442,3.905424749,2.259191199,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R09,FR-1,R09,320,2.45,3.981903389,3.781036593,2.644666663,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R10,FR-1,R10,320,2.45,3.868232274,4.072213565,3.102544994,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R11,FR-1,R11,320,2.45,3.989970956,4.184545012,3.471100983,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R12,FR-1,R12,320,2.45,4.298079505,3.960221658,3.761596186,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R13,FR-1,R13,320,2.45,4.495508284,3.022944087,4.389578552,6,CAIN,native
FR-4-CAIN-01,FR-4-CAIN-01-R14,FR-1,R14,320,2.45,4.742792815,2.011145579,5.482977859,6,CAIN,native
FR-4-CAIN-03,FR-4-CAIN-03-R01,FR-1,R01,84,0.85,1.220891832,5.439082458,0.375468854,1,CAIN,native
FR-4-CAIN-03,FR-4-CAIN-03-R02,FR-1,R02,84,0.85,0.38231808,7.516252998,0.704553393,1,CAIN,native
FR-4-CAIN-04,FR-4-CAIN-04-R01,FR-1,R01,79,0.85,0.727319886,6.401503452,0.624873525,1,CAIN,native
FR-4-GIRO-02,FR-4-GIRO-02-R01,FR-1,R01,154,1.6,2.848546172,1.435593177,0.851167375,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R02,FR-1,R02,154,1.6,3.719027605,0.432447943,1.768345019,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R03,FR-1,R03,154,1.6,3.25736334,2.797968717,2.302797429,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R04,FR-1,R04,154,1.6,3.487696915,3.312616089,2.876890108,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R05,FR-1,R05,154,1.6,4.401054295,4.07139464,3.647936466,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R06,FR-1,R06,154,1.6,4.27940626,4.25541501,4.493511908,6,GIRO,native
FR-4-GIRO-02,FR-4-GIRO-02-R07,FR-1,R07,154,1.6,3.792814118,5.148774323,5.789497497,6,GIRO,native
